ID,SOURCE,BLM ID,USGS ID,ALASKA_QUAD_NAMES,API,WELL NAME,LAT,LONG,FIELD,STATE,COUNTY,HE,CO2,H2,N2,H2S,AR,O2,C1,C2,C3,N-C4,I-C4,N-C5,I-C5,C6+,BTU,FORMATION,AGE,DEPTH,FINAL_DRILLING_DATE,FINAL_SAMPLING_DATE,PUBLICATION DATE,SAMPLE DATE BEFORE COMPLETION
52485,BLM,18817,,,0512312880,JOHNSON NO. 1,40.6772039,-103.6307711,SPRUCE,COLORADO,WELD,0.07,2.8,,3.1,,,0.1,77,9.8,4.2,1.4,0.6,0.6,0.2,0.1,1173,DAKOTA J,CRETACEOUS,5722,3/7/1986,07/00/1989,1989,
52486,BLM,18818,,,42393311320000,KIM FLOWERS NO. 2,35.8798,-100.7395,KIM FLOWERS,TEXAS,ROBERTS,0.06,1.1,,0.5,,,,90.2,6.5,1.3,,0.4,,,,1076,MORROW,PENNSYLVANIAN,9295,1/24/1989,7/10/1989,1989,
52487,BLM,18819,,,03071104990000,MINA SNOW NO. 3-11,35.4447135,-93.3118476,ROSS,ARKANSAS,JOHNSON,0.08,0.8,,0.8,,,0.1,96.8,1.3,0.1,,,,,,1007,DUNN C,PENNSYLVANIAN,4904,6/3/1988,7/11/1989,1989,
52488,BLM,18820,,,04013201900000,NUNNALLY NO. 1,37.9784847,-121.6932241,DUTCH SLOUGH,CALIFORNIA,CONTRA COSTA,,0.5,,0.6,,,0.1,93.7,3.5,1,0.1,0.4,,0.1,,1059,MASSIVE 3RD,CRETACEOUS,7898,00/00/1989,7/14/1989,1989,
52489,BLM,18821,,,47017036490000,PERKINS NO. 14,39.2656100,-80.9072600,CENTRAL DISTRICT,WEST VIRGINIA,DODDRIDGE,0.08,0.2,,1.2,,,,81.9,11.4,3.4,0.8,0.5,0.2,0.3,,1187,ALEXANDER-BENSON-RILEY,DEVONIAN,5111,8/30/1988,7/6/1989,1989,
52490,BLM,18822,,,35011224020000,GROENDYKE NO. 1-18,35.6007646,-98.5211028,ELM GROVE,OKLAHOMA,BLAINE,0.02,1.1,,0.3,,,,94.6,2.9,0.6,0.1,0.2,,0.1,,1041,SPRINGER,PENNSYLVANIAN,12097,2/20/1989,7/18/1989,1989,
52491,BLM,18823,,,42355326560000,JACK DEAL NO. 1,27.7211,-97.5497,SHIELD,TEXAS,NUECES,,3.3,,0.3,,,0.1,88.2,6.1,1.3,0.2,0.4,,0.1,,1061,VICKSBURG,OLIGOCENE,14796,6/26/1989,7/20/1989,1989,
52492,BLM,18824,,,35039204570002,LAUREN NO. 1-31,35.7362611,-98.8377593,CUSTER CITY N,OKLAHOMA,CUSTER,0.02,3,,1,,,0.2,95.4,0.3,0.1,,,,,,976,VIOLA,ORDOVICIAN,15026,1/6/1989,7/19/1989,1989,
52493,BLM,18825,,,42421304030000,COLDWATER C NO. 11,36.2618,-101.7492,COLDWATER RANCH,TEXAS,SHERMAN,0.39,0.1,,9.5,,,0.1,79.9,5.3,2.5,0.8,0.5,0.4,0.4,,1046,ST. LOUIS,MISSISSIPPIAN,6235,1/27/1988,7/20/1989,1989,
52494,BLM,18826,,,42421304010000,BRIDWELL A NO. 1,36.2858,-101.7564,COLDWATER RANCH,TEXAS,SHERMAN,0.26,0.3,,11.1,,,0.1,72.2,9.4,4.5,1.1,0.4,0.5,0.2,,1094,CLEVELAND,PENNSYLVANIAN,5407,10/27/1987,7/20/1989,1989,
52495,BLM,18827,,,35121213750000,GARRETT A NO. 1,34.7540119,-95.5885337,CHOCTAW THRUST,OKLAHOMA,PITTSBURG,0.03,2,,0.3,,,,95.9,1.3,0.1,,,,0.2,,1007,CROMWELL,PENNSYLVANIAN,13882,00/00/1989,7/31/1989,1989,
52496,BLM,18828,,,35121213750000,GARRETT A NO. 1,34.7540119,-95.5885337,CHOCTAW THRUST,OKLAHOMA,PITTSBURG,0.03,2.8,,0.3,,,,95.8,0.9,0.1,,0.1,,,,993,SPIRO,PENNSYLVANIAN,13194,00/00/1989,7/31/1989,1989,
52497,BLM,18830,,,47007019880000,CUNNINGHAM NO. 1,38.7687400,-80.4878000,FALLS MILL,WEST VIRGINIA,BRAXTON,0.06,0.1,,0.8,,,,90.4,6.5,1.4,0.2,0.4,,0.1,,1093,BENSON,DEVONIAN,3993,00/00/1989,8/3/1989,1989,
52498,BLM,18831,,,04077204110200,STOCKTON NO. 1,37.9597200,-121.2784300,STOCKTON,CALIFORNIA,SAN JOAQUIN,0.01,0.1,,10.1,,,,89.4,0.2,0.1,,,,,,914,PETERSON,CRETACEOUS,7856,06/00/1989,8/1/1989,1989,
52499,BLM,18832,,,43019202470000,LANSDALE GOVERNMENT NO. 1,39.1926540,-109.1501382,HARLEY DOME,UTAH,GRAND,2.51,0.1,0.3,46.5,,0.2,,49,1,0.4,,0.1,,,,529,MORRISON,JURASSIC,944,12/18/1967,8/4/1989,1991,
52500,BLM,18833,,,43019300030000,LANSDALE GOVERNMENT NO. 4,39.1807300,-109.1434173,HARLEY DOME,UTAH,GRAND,6.99,1.1,,86.5,,0.5,,5,,,,,,,,50,ENTRADA,JURASSIC,1054,04/00/1968,8/7/1989,1991,
52501,BLM,18834,,,49037225640000,UPRR 3-5 NO. 1,41.7356612,-108.5854026,TEN MILE DRAW,WYOMING,SWEETWATER,0.01,0.6,0.5,1.1,,,,86,6.1,3.9,0.4,1.4,,,,1142,ALMOND UA-5,CRETACEOUS,3904,12/6/1988,8/7/1989,1989,
52502,BLM,18835,,,42421304350000,LUNDBERG NO. 1,36.2869,-102.0458,LUNDBERG,TEXAS,SHERMAN,0.31,0.1,0.5,10.3,,,,75.7,7,4.3,0.7,1.1,,,,1066,MORROW,PENNSYLVANIAN,5234,2/17/1989,8/9/1989,1989,
52503,BLM,18837,,,43019300170000,LANSDALE GOVERNMENT NO. 15,39.1998829,-109.1234143,HARLEY DOME AREA,UTAH,GRAND,2.43,,0.3,38.7,,0.1,,57.1,0.9,0.4,,0.1,,,,610,SALT WASH & MORRISON,JURASSIC,580,9/15/1968,8/8/1989,1991,
52504,BLM,18839,,,42101304800000,BURNETT-TRIANGLE NO. A-2,33.9998,-100.1958,MOON CAMP,TEXAS,COTTLE,0.17,0.1,,9.3,,,,74.3,7.5,6.2,0.9,1.5,,,,1130,PALO PINTO,PENNSYLVANIAN,5250,5/4/1988,8/19/1989,1989,
52505,BLM,18840,,,35031213610000,CITY OF LAWTON NO. 1-11,34.8271574,-98.3315755,MIDWAY,OKLAHOMA,COMANCHE,0.04,,,1.4,,,,84.3,8.6,4.3,0.4,1,,,,1167,ARBUCKLE,CAMBRO-ORDOVICIAN,3971,8/8/1988,08/00/1989,1989,
52506,BLM,18841,,,03131103740000,HENRY NO. 1,35.3310852,-94.4285723,MASSARD,ARKANSAS,SEBASTIAN,0.1,1.6,0.6,1.4,,,,94.8,1.1,0.3,,0.1,,,,992,ORR-BARTON R,PENNSYLVANIAN,5299,1/27/1986,8/15/1989,1989,
52507,BLM,18843,,,42211318960000,CLARK NO. 8,35.7662,-100.3950,HEMPHILL,TEXAS,HEMPHILL,0.08,10.9,,2.2,,,,70.5,7.5,5.9,1.2,1.3,0.3,0.1,,1103,DOUGLAS B & C,PENNSYLVANIAN,7644,12/20/1988,8/25/1989,1989,
52508,BLM,18844,,,35015219180000,G. H. RAY UNIT NO. 1,34.9569860,-98.1864205,CEMENT,OKLAHOMA,CADDO,0.02,1.5,0.7,1,,,0.6,95.4,0.7,0.1,,,,,,984,GODDARD,MISSISSIPPIAN,19326,7/15/1988,8/23/1989,1989,
52509,BLM,18846,,,42105354380000,E. M. BARNES NO. 1,30.2998,-101.0148,COOS,TEXAS,CROCKETT,0.05,4.1,,1.9,,,0.1,93.8,,,,,,,,950,STRAWN,PENNSYLVANIAN,10946,12/5/1987,9/5/1989,1989,
52510,BLM,18847,,,49035209650000,NORTH LABARGE NO. 44-34,42.3642447,-110.2624063,BIG PINEY,WYOMING,SUBLETTE,0.02,1.2,,1.2,,,,89.6,5.1,2.1,0.2,0.6,,0.1,,1084,FRONTIER,CRETACEOUS,7900,5/20/1989,8/22/1989,1989,
52511,BLM,18848,,,47047010090000,PANTHER NO. A-22,37.4263400,-81.8762100,MCKINLEY SCHOOL-HUFF CREEK,WEST VIRGINIA,MCDOWELL,0.09,,,2.6,,,1,94,2,0.3,,0.1,,,,998,BEREA-BIG LIME,MISSISSIPPIAN,,10/16/1988,9/7/1988,1989,
52512,BLM,18849,,,47047010060000,PANTHER NO. A-23,37.4218100,-81.8657200,MCKINLEY SCHOOL-HUFF CREEK,WEST VIRGINIA,MCDOWELL,0.09,0.1,,1.2,,,,96.1,2.1,0.3,,0.1,,,,1024,BEREA-BIG LIME,MISSISSIPPIAN,3760,10/9/1988,9/7/1989,1989,
52513,BLM,18850,,,42175322840000,NEWTON WELDER NO. 1,28.6612,-97.5863,WAYNO BUENO,TEXAS,GOLIAD,,3.6,,0.3,,,,86.3,6.6,2.2,,1,,,,1083,WILCOX,EOCENE,9195,2/2/1988,9/10/1989,1989,
52514,BLM,18851,,,47023000180000,RUTH EVANS NO. 21702-P1,39.0681000,-79.2618000,DOLLY SODS,WEST VIRGINIA,GRANT,0.05,0.1,,1.3,,,0.1,97.3,1.1,0.1,,,,,,1007,ORISKANY,DEVONIAN,7929,2/15/1989,9/8/1989,1991,
52515,BLM,18852,,,42123315700000,DENNIS KENNE NO. 1,28.8680,-97.3017,MEYERSVILLE,TEXAS,DEWITT,,8.1,,0.8,,,0.1,89.2,1.6,0.2,,,,,,939,WILCOX,EOCENE,13614,7/28/1988,9/11/1989,1989,
52516,BLM,18853,,,01075207900000,SUGGS NO. 16-10,33.5777170,-88.1101622,FERNBANK,ALABAMA,LAMAR,0.11,,,1.4,,,,91.5,4.7,1.6,,0.7,,,,1076,SANDERS,MISSISSIPPIAN,4204,00/00/1988,9/12/1989,1989,
52517,BLM,18854,,,03083100110001,SORY NO. 1,35.3281833,-93.5398422,PRAIRIE VIEW,ARKANSAS,LOGAN,0.13,,,4.7,,,0.1,94.2,0.8,0.1,,,,,,971,CARPENTER,PENNSYLVANIAN,2377,6/5/1989,9/13/1989,1989,
52518,BLM,18855,,,42285316010000,"CHARLEY FRANKS, JR. NO. 1",29.1159,-96.9808,DRY HOLLOW,TEXAS,LAVACA,,4.6,,0.8,,,0.1,85.4,6.1,2.1,,0.8,,,,1057,WILCOX,EOCENE,12500,00/00/1988,9/18/1989,1989,
52519,BLM,18856,,,35081229270000,TISLOW NO. 1,35.7196122,-96.8167583,DAVENPORT DISTRICT W,OKLAHOMA,LINCOLN,0.09,0.2,,8,,,0.1,80.6,6.2,3.2,0.5,1.1,,,,1068,RED FORK,PENNSYLVANIAN,3950,9/15/1987,9/20/1989,1989,
52520,BLM,18857,,,05123138350000,OCOMA II C31-15,40.2635202,-104.5908292,WATTENBERG,COLORADO,WELD,,1,,0.2,,,,76.2,13.7,5.5,1.7,0.9,0.2,0.5,,1283,CODELL-NIOBRARA,CRETACEOUS,6790,2/5/1988,9/19/1989,1989,
52521,BLM,18858,,,1500722133,CLARKE NO. 1-6,37.2846878,-98.6743389,MEDICINE RIVER SW,KANSAS,BARBER,0.31,0.1,,13.2,,,,74.5,7.1,3.1,0.6,0.6,0.1,0.3,,1024,MISSISSIPPIAN,MISSISSIPPIAN,4252,7/10/1986,10/00/1989,1989,
52522,BLM,18859,,,03033103200000,HANNA BEE NO. 1,35.5480809,-94.0544614,LONE ELM,ARKANSAS,CRAWFORD,0.12,,,50.7,,,0.4,47.6,0.7,0.2,,0.2,,,,508,BYNUM,PENNSYLVANIAN,1901,12/00/1988,9/29/1989,1991,
52523,BLM,18860,,,42123315370001,J. B. MUSSELMAN NO. 1,29.1111,-97.0848,RAMBLER,TEXAS,DEWITT,,5.1,,0.2,,,,84.5,6.6,1.7,0.3,0.7,,,0.6,1092,WILCOX,EOCENE,12063,11/14/1987,9/28/1989,1989,
52524,BLM,18861,,,23121201070000,HAUBERG NO. 5,32.4055663,-89.8454627,PISGAH S,MISSISSIPPI,RANKIN,0.01,88.7,,8.1,,0.1,2.3,0.6,,0.1,,,,,,8,NORPHLET,JURASSIC,16162,8/3/1989,10/2/1989,1989,
52525,BLM,18862,,,42289309900000,LEMKE NO. 1,31.2682,-95.8845,EILEEN SULLIVAN,TEXAS,LEON,0.01,1.3,,0.3,,,,82.9,8.9,4,0.9,0.7,0.2,0.3,0.5,1205,GLEN ROSE,CRETACEOUS,8947,10/21/1988,10/9/1989,1990,
52526,BLM,18864,,,42469325980000,BERGER ETAL GAS UNIT NO. 1,28.859009,-97.193580,BULLOCKS CHURCH S,TEXAS,VICTORIA,,5.8,,0.3,,,,87.2,5,1.2,0.1,0.3,,0.1,,1024,WILCOX,EOCENE,12248,9/28/1988,10/16/1989,1991,
52527,BLM,18865,,,25009212290000,HELEN NO. 6,45.0239981,-108.9303197,ELK BASIN NW,MONTANA,CARBON,0.03,0.2,,3.2,,,0.6,72.4,14.3,6.5,1.3,0.9,0.1,0.5,,1257,CLOVERLY,CRETACEOUS,4472,8/31/1988,10/18/1989,1989,
52528,BLM,18866,,,15119207670000,BOBBIE NO. 1-8,37.0160111,-100.1658774,MCKINNEY,KANSAS,MEADE,0.09,0.2,,1.3,,,0.1,90.4,4.4,1.9,0.4,0.5,,0.1,0.6,1106,MORROW & MISS-CHESTER,PENNSYLVANIAN,6080,8/22/1987,10/20/1989,1989,
52529,BLM,18867,,,35017230970000,BARBOUR NO. 1-12,35.3593757,-97.8970331,UNION CITY,OKLAHOMA,CANADIAN,0.08,0.2,,1.2,,,,87.8,5.7,2.8,0.5,0.8,,0.2,0.5,1153,TONKAWA,PENNSYLVANIAN,7510,8/4/1988,10/24/1989,1989,
52530,BLM,18868,,,1512920968,YEAGER B NO. 3,37.2956282,-101.5749718,KINSLER E,KANSAS,MORTON,0.33,0.2,,3.8,,,0.1,86.9,4.4,2.3,0.7,0.3,0.3,0.1,0.5,1099,MORROW,PENNSYLVANIAN,5830,8/24/1989,10/26/1989,1989,
52531,BLM,18869,,,49037225260000,DANNO NO. 1-24,41.7734307,-107.9837324,SIBERIA RIDGE,WYOMING,SWEETWATER,,2.1,0.1,0.3,,,0.1,86.8,5.8,2.3,0.5,0.4,0.3,0.4,0.8,1147,MESAVERDE,CRETACEOUS,,00/00/1989,10/21/1989,1989,
52532,BLM,18870,,,49037224720000,MICELLI FEDERAL NO. 1-14,41.7883740,-108.0012776,SIBERIA RIDGE,WYOMING,SWEETWATER,,1.9,,0.2,,,0.1,88.8,5.5,2.2,0.4,0.5,,0.1,0.3,1106,MESAVERDE,CRETACEOUS,10487,6/8/1988,10/21/1989,1989,
52533,BLM,18871,,,49037212160000,SAMEDAN FEDERAL NO. 1-22,41.7738044,-108.0223882,SIBERIA RIDGE,WYOMING,CARBON,,1.5,0.1,0.7,,,0.2,87.6,6,2.3,0.6,0.4,0.1,0.6,,1115,MESAVERDE,CRETACEOUS,,00/00/1989,10/21/1989,1989,
52534,BLM,18872,,,15189213200000,JUANITA F. PHILLIPS NO. 5,37.3547290,-101.1541879,CAVE W,KANSAS,STEVENS,0.27,,,11.3,,,0.1,73,6.3,5.5,,2,0.8,,0.7,1132,MORROW,PENNSYLVANIAN,5611,3/25/1989,10/26/1989,1989,
52535,BLM,18874,,,15189210250000,DEMUTH B NO. 2,37.1593104,-101.5506299,DEMUTH,KANSAS,STEVENS,0.14,0.2,,2.8,,0.1,0.5,92.3,2.5,1,,0.5,,,,1021,KEYES,PENNSYLVANIAN,6098,6/8/1987,11/1/1989,1989,
52536,BLM,18875,,,03047105780000,FEDERAL LAND BANK NO. 2,35.4037084,-93.9372536,CECIL,ARKANSAS,FRANKLIN,0.08,0.1,,3.6,,0.1,0.4,94.3,1.2,0.2,,,,,,982,ORR,PENNSYLVANIAN,5142,7/30/1989,10/24/1989,1989,
52537,BLM,18876,,,0401120469,LOPES UNIT NO. 1-23,39.4034100,-122.0546300,PRINCETON,CALIFORNIA,COLUSA,0.01,0.1,,3.6,,0.1,0.1,96,0.1,,,,,,,975,KIONE,CRETACEOUS,3834,11/1/1988,10/00/1989,1989,
52538,BLM,18877,,,35045216220000,WAYLAND NO. 1-17,36.2046170,-99.6738536,ARNETT,OKLAHOMA,ELLIS,0.03,1.3,,2.1,,,0.1,96.1,0.3,0.1,,,,,,980,MERAMEC,MISSISSIPPIAN,11842,5/22/1989,09/00/1989,1989,
52539,BLM,18878,,,23049201310000,TUPPER 8-10 NO. 2,32.2882006,-90.6281800,EDWARDS,MISSISSIPPI,HINDS,0.04,9.3,,5.2,,,0.1,79.8,2,1.2,0.3,0.9,0.2,0.5,0.5,970,COTTON VALLEY,JURASSIC,17300,12/25/1985,11/9/1989,1989,
52540,BLM,18879,,,37129230420000,MELLON BANK NA NO. 1,40.2088300,-79.1363700,JOHNSTOWN,PENNSYLVANIA,WESTMORELAND,0.03,0.2,,0.7,,,0.1,97.6,1.3,,,,,,,1013,ORISKANY,DEVONIAN,7704,00/00/1988,11/17/1989,1990,
52541,BLM,18880,,,21019421450000,TRAVERSE ROAD NO. 1-24,44.5430161,-85.8190534,COLFAX,MICHIGAN,BENZIE,0.11,0.1,,14.7,,,0.4,67.9,9.7,3.8,1,0.1,1,0.1,1,1097,ST. PETER,ORDOVICIAN,7278,7/16/1989,11/24/1989,1991,
52542,BLM,18881,,,35047239930000,BARBARA J NO. 1,36.3100289,-97.4618955,GREEN VALLEY,OKLAHOMA,GARFIELD,0.09,0.2,0.1,8.6,,,,56.3,11,10.7,3.6,4.2,,1.3,3.4,1556,OSWEGO,PENNSYLVANIAN,4692,1/17/1989,11/27/1989,1989,
52543,BLM,18883,,,35151000560001,URBAN NO. 1-35,36.6907129,-99.0001310,WAYNOKA NE,OKLAHOMA,WOODS,0.04,0.3,0.2,1.2,,,0.1,82.5,7.2,4,1.5,0.7,0.5,0.5,1.1,1249,CHEROKEE,PENNSYLVANIAN,5837,5/1/1988,12/2/1989,1991,
52544,BLM,18884,,,04077205140000,GAMBLE NO. 1,38.1746279,-121.4740824,RIVER ISLAND,CALIFORNIA,SAN JOAQUIN,0.01,0.3,,3.5,,,0.4,95,0.5,0.1,,,,0.2,,983,WINTERS SAND,CRETACEOUS,8657,00/00/1988,12/1/1989,1990,
52545,BLM,18886,,,35005202100000,J. C. LAFEVERS NO. 1,34.5678724,-95.9280073,ARKOMA,OKLAHOMA,ATOKA,0.03,1.4,,0.4,,,,96.7,1.2,0.2,,0.1,,,,1008,WAPANUCKA,PENNSYLVANIAN,12285,11/2/1988,12/14/1989,1990,
52546,BLM,18887,,,23005204630000,FRED A. ANDERSON NO. 1,31.0503621,-90.7927345,LIBERTY,MISSISSIPPI,AMITE,0.01,4.3,0.1,3.1,,,0.4,76.3,8.6,3.8,1,1,0.2,0.6,0.5,1156,TUSCALOOSA B,CRETACEOUS,12208,00/00/1989,12/17/1989,1990,
52547,BLM,18889,,,4709521304,CLARK NO. 1,39.3736300,-80.8460700,BEARSVILLE,WEST VIRGINIA,TYLER,0.08,0.1,,1.3,,,,80.2,11.1,4.4,1.1,0.7,0.3,0.3,0.5,1234,BENSON-RILEY,DEVONIAN,4674,7/19/1989,12/15/1989,1990,
52548,BLM,18891,,,35043223440000,WASINGER-MEYER NO. 1,35.9818583,-98.7370244,OAKWOOD N,OKLAHOMA,DEWEY,0.03,0.9,,1.1,,0.1,,94,2.2,0.8,0.1,0.4,,,0.3,1047,HUNTON,DEVONIAN,11415,7/26/1989,12/28/1989,1990,
52549,BLM,18892,,,37121419340000,R. O. &  D. L. SHAFFER NO. 1,41.5805900,-79.7070600,BREEDTOWN,PENNSYLVANIA,VENANGO,0.09,,0.2,3,,,,93.1,2.6,0.3,0.2,0.1,,0.3,,1023,MEDINA-GRIMSBY,SILURIAN,5596,10/25/1986,1/2/1990,1990,
52550,BLM,18893,,,03033103130000,BAILEY NO. 2-26,35.4309158,-94.2712754,HOLLIS LAKE,ARKANSAS,CRAWFORD,0.08,,,0.9,,,,98,0.7,0.1,,,,0.1,,1014,CARPENTER,PENNSYLVANIAN,2316,12/4/1988,8/7/1989,1990,
52551,BLM,18894,,,35077204850000,PATTERSON UNIT NO. 1-C,34.7847327,-95.5058401,HARTSHORNE S,OKLAHOMA,LATIMER,0.03,1.9,,0.4,,,,96.1,1.3,0.2,,,,,,1003,SPIRO,PENNSYLVANIAN,,5/31/1989,01/00/1990,1990,
52552,BLM,18895,,,35077204850000,PATTERSON UNIT NO. 1-T,34.7847327,-95.5058401,HARTSHORNE S,OKLAHOMA,LATIMER,0.03,1.9,,0.3,,,,96.1,1.4,0.1,,0.1,,0.1,,1007,WAPANUCKA,PENNSYLVANIAN,,5/31/1989,01/00/1990,1990,
52553,BLM,18896,,,42195310610000,ETTER NO. 2,36.0868,-101.0865,HANSFORD,TEXAS,HANSFORD,0.17,0.3,,3.3,,,,82,6.7,4.3,1.3,0.6,0.2,0.5,0.5,1189,CLEVELAND,PENNSYLVANIAN,6533,6/26/1989,1/4/1990,1990,
52554,BLM,18901,,,42183307630000,GLADEWATER GAS UNIT 16 NO. 2,32.5555,-94.9206,GLADEWATER,TEXAS,GREGG,0.01,2.9,,2.3,,,,86.7,4.1,1.5,0.5,0.7,0.4,0.1,0.8,1095,HAYNESVILLE,JURASSIC,11506,00/00/1989,1/10/1990,1991,
52555,BLM,18902,,,03071105380000,SOSEBEE NO. 1,35.4839021,-93.6957848,COAL HILL,ARKANSAS,JOHNSON,0.11,0.2,,0.5,,,,98.1,0.9,0.1,,0.1,,,,1016,HAMM,PENNSYLVANIAN,3548,10/23/1989,1/17/1990,1990,
52556,BLM,18903,,,03047105960000,ARMSTRONG NO. 1,35.5726684,-93.8308669,JETHRO,ARKANSAS,FRANKLIN,0.06,0.2,,2.2,,,0.5,95.5,1.3,0.2,,0.1,,,,997,CANNON,PENNSYLVANIAN,3636,9/22/1989,1/17/1990,1990,
52557,BLM,18904,,,03047105690000,WATALULA NO. 1-36-C,35.5729419,-93.8234866,ROCK CREEK,ARKANSAS,FRANKLIN,0.09,1,,0.5,,,,97.1,1.1,0.1,,0.1,,,,1011,CASEY-HURST-DUNN A,PENNSYLVANIAN,2487,6/1/1989,1/11/1990,1990,
52558,BLM,18905,,,03047105690000,WATALULA NO. 1-36-T,35.5729419,-93.8234866,ROCK CREEK,ARKANSAS,FRANKLIN,0.08,0.9,,5.3,,0.1,1.4,91.1,1,0.1,,,,,,945,CASEY-HURST-DUNN A,PENNSYLVANIAN,2487,6/1/1989,1/11/1990,1990,
52559,BLM,18906,,,33053022670000,MCKEEN NO. 30-23,48.0429277,-102.8206179,ANTELOPE DEEP,NORTH DAKOTA,MCKENZIE,0.04,0.7,0.1,3.1,2.4,0.1,1.1,80.6,8.1,2.6,0.3,0.6,,0.4,,1091,RED RIVER,ORDOVICIAN,13644,09/00/1989,1/15/1990,1990,
52560,BLM,18907,,,23129201700000,PURSER NO. 17-1,31.8352606,-89.6322790,TRIMBLE,MISSISSIPPI,SMITH,0.03,0.6,,1.9,,,,96.4,0.4,,0.3,,,0.4,,1011,EUTAW-STANLEY,CRETACEOUS,7488,12/19/1988,1/29/1990,1990,
52561,BLM,18908,,,35121214360000,J. A. GODDARD UNIT NO. 1-1,34.7614113,-95.6819951,ARKOMA,OKLAHOMA,PITTSBURG,0.04,0.7,,0.4,,,,93.4,3.6,1.2,0.1,0.2,,0.4,,1067,ATOKA,PENNSYLVANIAN,6080,4/1/1989,2/5/1990,1991,
52562,BLM,18909,,,47017037140000,BRITON NO. 3,39.2357000,-80.8183600,STRAIGHT FORK,WEST VIRGINIA,DODDRIDGE,0.05,0.1,0.1,0.9,,,,80,12.3,4.1,0.8,0.7,0.1,0.4,0.4,1232,ALEXANDER-RILEY-BRADFOR,DEVONIAN,3221,6/27/1989,1/29/1990,1990,
52563,BLM,18910,,,42421304540000,FIKE NO. 2,36.1620,-101.6836,PALO DURO CREEK,TEXAS,SHERMAN,0.46,0.1,,13.6,,,0.1,73.3,6,4,1,0.6,0.1,0.7,,1042,VIRGIL L,PENNSYLVANIAN,4228,11/8/1989,2/7/1990,1990,
52564,BLM,18912,,,35031213800000,BETTY LOU NO. 1-21,34.7145460,-98.1545534,STERLING,OKLAHOMA,COMANCHE,0.08,0.1,,3.6,,,,90.4,3.6,1.4,0.2,0.3,,0.2,,1045,BRISCOE U,PENNSYLVANIAN,7016,10/14/1988,02/00/1990,1990,
52565,BLM,18913,,,15025209710001,VAN BLARICUM A NO. 1,37.2307697,-99.7303235,WILDCAT,KANSAS,CLARK,0.26,0.1,,14.7,,,,72.9,5.7,3.8,1.1,0.6,0.3,0.2,0.2,1034,LANSING-KANSAS CITY,PENNSYLVANIAN,4494,4/6/1989,2/7/1990,1990,
52566,BLM,18914,,,35003213290000,STATE OF OKLAHOMA NO. 2-36,36.8606018,-98.3346540,AMORITA S,OKLAHOMA,ALFALFA,0.16,0.1,,4.5,,,,84.4,7,2.7,0.6,0.1,0.1,0.2,,1090,MISENER,DEVONIAN,5610,8/8/1989,2/5/1990,1990,
52567,BLM,18915,,,49005297230000,PAL NO. 82-B,44.7359605,-105.6844086,OEDEKOVEN,WYOMING,CAMPBELL,,0.3,,5.8,,0.1,0.2,93.5,,,,,,,,948,FORT UNION,PALEOCENE,406,12/8/1989,2/8/1990,1990,
52568,BLM,18916,,,37121426770000,CHRIS G. BELL NO. 1-A,41.4599900,-79.9627100,CRAMERVEN,PENNSYLVANIA,VENANGO,0.09,0.1,,2.7,,,,91.9,4,0.6,0.2,0.1,,,0.3,1042,MEDINA,SILURIAN,5250,7/22/1989,1/29/1990,1990,
52569,BLM,18917,,,23121200770000,MCKAY ETAL NO. 1,32.4165940,-89.8217905,HOLLYBUSH,MISSISSIPPI,RANKIN,,94.5,,4.1,,0.1,0.8,0.5,,,,,,,,7,NORPHLET,JURASSIC,16250,11/15/1989,2/13/1990,1990,
52570,BLM,18918,,,42121305150000,H & B JACKSON NO. 1,33.1789,-97.3668,MONTEATH,TEXAS,DENTON,0.13,0.6,,8.4,,,0.8,78.3,6.6,3.4,0.6,0.6,,0.5,,1061,PREGNANT SHALE,PENNSYLVANIAN,5171,10/2/1990,2/13/1990,1990,YES
52571,BLM,18919,,,1503310036,HARPER NO. 1,37.1192045,-99.1921373,BEALS,KANSAS,COMANCHE,0.47,0.1,,15.8,,,,77.5,2.9,1.6,0.4,0.6,,0.5,,935,WABAUNSEE,PERMIAN,3354,4/5/1985,2/13/1990,1990,
52572,BLM,18920,,,1518921085,RHINEHART NO. B-2,37.2422549,-101.5434187,MIDSTREAM,KANSAS,STEVENS,0.73,0.3,0.1,4.9,,,,86.9,4.2,1.9,0.4,0.3,,0.3,,1040,MORROW,PENNSYLVANIAN,5931,7/21/1987,2/15/1990,1990,
52573,BLM,18921,,,35009208360000,SOONER UNIT NO. 2,35.3024988,-99.9177503,MAYFIELD SW,OKLAHOMA,BECKHAM,0.17,0.1,,4.9,,,,84.8,5.3,2.7,0.7,0.5,0.2,0.4,0.3,1102,VIRGIL RED,PENNSYLVANIAN,5671,1/20/1989,2/21/1990,1990,
52574,BLM,18922,,,23129202030000,BOARD OF SUPERVISORS NO. 1,31.8297777,-89.6173075,TRIMBLE,MISSISSIPPI,SMITH,0.03,0.5,,1.8,,,,96.7,0.4,0.2,,0.3,,,,1004,EUTAW-STANLEY,CRETACEOUS,7494,9/9/1989,2/13/1990,1990,
52575,BLM,18923,,,33053022600000,CONOCO-NELSON NO. 41-7,47.6584557,-103.4638732,BUFFALO WALLOW,NORTH DAKOTA,MCKENZIE,0.04,1.3,,3.5,0.8,0.1,,81.6,7.9,2.6,0.3,1.2,,0.8,,1121,RED RIVER A & B,ORDOVICIAN,13626,6/26/1989,02/00/1990,1990,
